Vertices Edges
100 1010 directed
86,63,93
63,88,7
88,63,6
63,91,20
91,63,19
63,92,95
92,63,94
64,69,54
69,64,53
64,70,39
70,64,38
64,71,59
71,64,58
64,75,72
75,64,71
64,80,32
80,64,31
64,82,34
82,64,33
64,83,25
83,64,24
65,69,56
69,65,55
65,90,4
90,65,3
66,67,69
67,66,68
66,79,59
79,66,58
66,88,77
88,66,76
66,97,22
97,66,21
66,98,77
98,66,76
66,99,3
99,66,2
67,68,85
68,67,84
67,72,28
72,67,27
67,73,66
73,67,65
67,77,5
77,67,4
67,83,24
83,67,23
67,97,53
97,67,52
67,99,3
99,67,2
68,70,61
70,68,60
68,71,39
71,68,38
68,88,16
88,68,15
69,78,12
78,69,11
69,83,93
83,69,92
69,84,73
84,69,72
69,89,67
89,69,66
69,96,32
96,69,31
70,82,92
82,70,91
71,72,42
72,71,41
71,74,18
74,71,17
71,81,66
81,71,65
71,93,29
93,71,28
72,80,99
80,72,98
73,75,76
75,73,75
73,84,20
84,73,19
73,89,46
89,73,45
73,97,33
97,73,32
73,99,43
99,73,42
74,85,72
85,74,71
75,81,71
81,75,70
75,82,45
82,75,44
75,99,58
99,75,57
77,80,17
80,77,16
77,86,58
86,77,57
78,88,16
88,78,15
78,99,4
99,78,3
79,88,1
88,79,1
80,87,6
87,80,5
80,89,62
89,80,61
80,90,4
90,80,3
80,92,37
92,80,36
80,93,9
93,80,8
81,84,99
84,81,98
82,88,66
88,82,65
82,90,3
90,82,2
83,96,79
96,83,78
83,97,88
97,83,87
84,88,62
88,84,61
86,96,64
96,86,63
86,97,72
97,86,71
87,89,99
89,87,98
88,95,22
95,88,21
89,99,51
99,89,50
91,93,85
93,91,84
92,99,8
99,92,7
93,99,42
99,93,41
95,99,44
99,95,43
