Vertices Edges
25 598 directed
9,12,53
12,9,52
9,13,62
13,9,61
9,14,81
14,9,80
9,15,97
15,9,96
9,16,47
16,9,46
9,17,73
17,9,72
9,18,99
18,9,98
9,19,43
19,9,42
9,20,31
20,9,30
9,21,92
21,9,91
9,22,25
22,9,24
9,23,34
23,9,33
9,24,64
24,9,63
10,11,81
11,10,80
10,12,88
12,10,87
10,13,58
13,10,57
10,14,42
14,10,41
10,15,54
15,10,53
10,16,10
16,10,9
10,17,42
17,10,41
10,18,33
18,10,32
10,19,16
19,10,15
10,20,42
20,10,41
10,21,66
21,10,65
10,22,62
22,10,61
10,23,73
23,10,72
10,24,43
24,10,42
11,12,2
12,11,1
11,13,40
13,11,39
11,14,88
14,11,87
11,15,14
15,11,13
11,16,55
16,11,54
11,17,62
17,11,61
11,18,75
18,11,74
11,19,24
19,11,23
11,20,89
20,11,88
11,21,34
21,11,33
11,22,63
22,11,62
11,23,76
23,11,75
11,24,56
24,11,55
12,13,76
13,12,75
12,14,56
14,12,55
12,15,69
15,12,68
12,16,25
16,12,24
12,17,80
17,12,79
12,18,42
18,12,41
12,19,68
19,12,67
12,20,16
20,12,15
12,21,97
21,12,96
12,22,27
22,12,26
12,23,65
23,12,64
12,24,23
24,12,22
13,14,18
14,13,17
13,15,7
15,13,6
13,16,70
16,13,69
13,17,66
17,13,65
13,18,79
18,13,78
13,19,84
19,13,83
13,20,57
20,13,56
13,21,21
21,13,20
13,22,7
22,13,6
13,23,63
23,13,62
13,24,40
24,13,39
14,15,80
15,14,79
14,16,72
16,14,71
14,17,28
17,14,27
14,18,97
18,14,96
14,19,33
19,14,32
14,20,50
20,14,49
14,21,38
21,14,37
14,22,86
22,14,85
14,23,67
23,14,66
14,24,10
24,14,9
15,16,11
16,15,10
15,17,52
17,15,51
15,18,32
18,15,31
15,19,8
19,15,7
15,20,33
20,15,32
15,21,37
21,15,36
15,22,88
22,15,87
15,23,99
23,15,98
15,24,79
24,15,78
16,17,7
17,16,6
16,18,41
18,16,40
16,19,76
19,16,75
16,20,66
20,16,65
16,21,71
21,16,70
16,22,28
22,16,27
16,23,49
23,16,48
16,24,96
24,16,95
17,18,38
18,17,37
17,19,7
19,17,6
17,20,16
20,17,15
17,21,97
21,17,96
17,22,31
22,17,30
17,23,31
23,17,30
17,24,41
24,17,40
18,19,93
19,18,92
18,20,45
20,18,44
18,21,89
21,18,88
18,22,99
22,18,98
18,23,14
23,18,13
18,24,85
24,18,84
19,20,64
20,19,63
19,21,74
21,19,73
19,22,30
22,19,29
19,23,2
23,19,1
19,24,21
24,19,20
20,21,69
21,20,68
20,22,44
22,20,43
20,23,47
23,20,46
20,24,29
24,20,28
21,22,24
22,21,23
21,23,91
23,21,90
21,24,47
24,21,46
22,23,68
23,22,67
22,24,41
24,22,40
23,24,80
24,23,79
