Vertices Edges
24 550 directed
7,21,9
21,7,8
7,22,10
22,7,9
7,23,16
23,7,15
8,9,18
9,8,17
8,10,93
10,8,92
8,11,42
11,8,41
8,12,51
12,8,50
8,13,4
13,8,3
8,14,60
14,8,59
8,15,78
15,8,77
8,16,13
16,8,12
8,17,20
17,8,19
8,18,55
18,8,54
8,19,33
19,8,32
8,20,32
20,8,31
8,21,11
21,8,10
8,22,13
22,8,12
8,23,8
23,8,7
9,10,55
10,9,54
9,11,65
11,9,64
9,12,66
12,9,65
9,13,98
13,9,97
9,14,94
14,9,93
9,15,93
15,9,92
9,16,57
16,9,56
9,17,99
17,9,98
9,18,98
18,9,97
9,19,72
19,9,71
9,20,78
20,9,77
9,21,90
21,9,89
9,22,93
22,9,92
9,23,69
23,9,68
10,11,21
11,10,20
10,12,42
12,10,41
10,13,23
13,10,22
10,14,56
14,10,55
10,15,48
15,10,47
10,16,21
16,10,20
10,17,49
17,10,48
10,18,55
18,10,54
10,19,87
19,10,86
10,20,43
20,10,42
10,21,31
21,10,30
10,22,50
22,10,49
10,23,95
23,10,94
11,12,61
12,11,60
11,13,59
13,11,58
11,14,21
14,11,20
11,15,43
15,11,42
11,16,39
16,11,38
11,17,86
17,11,85
11,18,79
18,11,78
11,19,9
19,11,8
11,20,79
20,11,78
11,21,94
21,11,93
11,22,59
22,11,58
11,23,34
23,11,33
12,13,53
13,12,52
12,14,2
14,12,1
12,15,5
15,12,4
12,16,44
16,12,43
12,17,87
17,12,86
12,18,93
18,12,92
12,19,54
19,12,53
12,20,65
20,12,64
12,21,1
21,12,1
12,22,49
22,12,48
12,23,36
23,12,35
13,14,75
14,13,74
13,15,46
15,13,45
13,16,11
16,13,10
13,17,19
17,13,18
13,18,40
18,13,39
13,19,55
19,13,54
13,20,35
20,13,34
13,21,76
21,13,75
13,22,76
22,13,75
13,23,53
23,13,52
14,15,60
15,14,59
14,16,57
16,14,56
14,17,91
17,14,90
14,18,69
18,14,68
14,19,21
19,14,20
14,20,71
20,14,70
14,21,61
21,14,60
14,22,46
22,14,45
14,23,83
23,14,82
15,16,46
16,15,45
15,17,61
17,15,60
15,18,10
18,15,9
15,19,73
19,15,72
15,20,25
20,15,24
15,21,49
21,15,48
15,22,91
22,15,90
15,23,47
23,15,46
16,17,27
17,16,26
16,18,99
18,16,98
16,19,69
19,16,68
16,20,27
20,16,26
16,21,36
21,16,35
16,22,22
22,16,21
16,23,6
23,16,5
17,18,17
18,17,16
17,19,50
19,17,49
17,20,59
20,17,58
17,21,79
21,17,78
17,22,7
22,17,6
17,23,9
23,17,8
18,19,66
19,18,65
18,20,15
20,18,14
18,21,77
21,18,76
18,22,58
22,18,57
18,23,35
23,18,34
19,20,68
20,19,67
19,21,67
21,19,66
19,22,60
22,19,59
19,23,65
23,19,64
20,21,39
21,20,38
20,22,18
22,20,17
20,23,72
23,20,71
21,22,17
22,21,16
21,23,71
23,21,70
22,23,3
23,22,2
